state_abb,D0,D1,D2,D3,D4
VT,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
AK,7.54,19.7,45.41,24.32,3.04
KY,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AK,18.02,65.37,9.57,0.0,0.0
CO,35.25,52.67,12.08,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
CT,13.36,44.23,31.08,7.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
AR,30.05,60.04,8.96,0.95,0.0
NH,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
AR,0.69,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
CO,54.0,40.21,0.3,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
AZ,36.56,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
CA,32.89,22.81,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AK,36.95,2.81,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
CT,20.0,8.09,12.48,4.21,0.0
RI,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
AZ,67.57,28.05,4.38,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
DC,31.94,12.77,17.49,26.83,7.17
RI,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
AZ,17.39,0.73,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
CA,0.0,49.05,26.53,24.41,0.0
VT,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
CO,32.33,19.83,21.77,0.0,0.0
CA,11.58,49.23,15.42,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
DE,29.9,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
DE,3.14,18.48,38.98,31.33,7.99
CO,32.93,0.3,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
AL,22.78,24.06,2.99,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CT,25.83,26.22,2.98,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
AZ,7.41,2.81,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
AK,28.14,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
AK,3.48,1.33,1.02,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
AZ,38.65,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
AR,40.06,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
CO,19.02,28.59,11.21,8.49,0.0
AK,46.4,42.2,2.05,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CO,5.23,18.84,38.4,21.59,15.93
ID,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
AK,24.03,40.27,3.58,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
AR,13.28,59.47,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
DE,16.62,2.11,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
CA,38.43,20.48,22.63,4.76,0.0
KS,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CO,0.0,8.74,35.58,53.09,2.59
AR,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
AR,12.4,14.45,0.28,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
CO,13.94,22.4,44.6,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
CO,15.65,13.72,53.49,10.75,0.0
OH,0.0,0.0,0.0,0.0,0.0
AZ,13.93,73.06,5.71,4.89,0.0
RI,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
DE,23.55,3.49,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
DC,24.42,75.58,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,51.32,48.47,0.22
VA,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
DE,18.3,8.57,1.34,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
CA,18.03,16.68,19.59,22.84,7.76
IA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
AZ,11.03,25.93,41.49,11.88,4.1
MS,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
AZ,22.09,4.59,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
DC,55.17,14.25,1.96,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
AL,57.89,4.85,0.0,0.0,0.0
AK,15.06,49.6,31.59,3.75,0.0
CO,12.06,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
DC,37.21,10.83,0.68,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
DC,4.89,25.8,39.83,19.08,10.4
NV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
AZ,87.21,9.76,0.29,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
AK,13.34,16.55,51.16,18.95,0.0
PA,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
CA,39.05,25.66,10.76,2.35,0.0
NH,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
CT,19.95,2.74,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
AK,3.15,0.16,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
AR,50.48,46.54,0.59,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
AZ,9.58,0.0,0.0,0.0,0.0
CT,55.12,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
CT,33.57,25.79,5.11,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
CO,5.54,64.94,29.11,0.41,0.0
OR,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
CA,15.66,15.27,31.23,30.38,5.21
VT,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
AR,7.01,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
DC,0.0,2.1,7.79,20.12,69.99
RI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
DC,12.21,17.85,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
AZ,4.11,8.25,15.51,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
CT,21.89,13.87,4.91,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
DC,69.84,14.77,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
CA,23.01,13.87,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
